	A
734	-0.02561
732	-0.02667
730	-0.02781
728	-0.02853
726	-0.02932
724	-0.02987
722	-0.03051
720	-0.03093
718	-0.03145
716	-0.03190
714	-0.03191
712	-0.03230
710	-0.03259
708	-0.03291
706	-0.03301
704	-0.03342
702	-0.03347
700	-0.03347
698	-0.03356
696	-0.03360
694	-0.03379
692	-0.03414
690	-0.03416
688	-0.03422
686	-0.03413
684	-0.03403
682	-0.03418
680	-0.03424
678	-0.03418
676	-0.03409
674	-0.03409
672	-0.03425
670	-0.03437
668	-0.03438
666	-0.03445
664	-0.03434
662	-0.03426
660	-0.03429
658	-0.03437
656	-0.03448
654	-0.03442
652	-0.03435
650	-0.03442
648	-0.03461
646	-0.03456
644	-0.03447
642	-0.03446
640	-0.03455
638	-0.03459
636	-0.03447
634	-0.03448
632	-0.03455
630	-0.03460
628	-0.03463
626	-0.03466
624	-0.03465
622	-0.03451
620	-0.03444
618	-0.03452
616	-0.03447
614	-0.03450
612	-0.03453
610	-0.03455
608	-0.03441
606	-0.03443
604	-0.03458
602	-0.03450
600	-0.03463
598	-0.03485
596	-0.03491
594	-0.03494
592	-0.03481
590	-0.03474
588	-0.03488
586	-0.03505
584	-0.03506
582	-0.03505
580	-0.03529
578	-0.03516
576	-0.03518
574	-0.03524
572	-0.03526
570	-0.03508
568	-0.03509
566	-0.03518
564	-0.03535
562	-0.03522
560	-0.03506
558	-0.03522
556	-0.03528
554	-0.03535
552	-0.03525
550	-0.03517
548	-0.03515
546	-0.03501
544	-0.03510
542	-0.03514
540	-0.03502
538	-0.03510
536	-0.03513
534	-0.03516
532	-0.03498
530	-0.03498
528	-0.03502
526	-0.03493
524	-0.03492
522	-0.03498
520	-0.03488
518	-0.03490
516	-0.03501
514	-0.03488
512	-0.03487
510	-0.03476
508	-0.03457
506	-0.03459
504	-0.03467
502	-0.03471
500	-0.03460
498	-0.03440
496	-0.03452
494	-0.03456
492	-0.03450
490	-0.03466
488	-0.03454
486	-0.03448
484	-0.03439
482	-0.03469
480	-0.03441
478	-0.03435
476	-0.03441
474	-0.03417
472	-0.03428
470	-0.03428
468	-0.03406
466	-0.03402
464	-0.03414
462	-0.03402
460	-0.03417
458	-0.03439
456	-0.03421
454	-0.03428
452	-0.03404
450	-0.03396
448	-0.03406
446	-0.03387
444	-0.03402
442	-0.03394
440	-0.03389
438	-0.03393
436	-0.03401
434	-0.03394
432	-0.03357
430	-0.03385
428	-0.03379
426	-0.03372
424	-0.03366
422	-0.03361
420	-0.03344
418	-0.03346
416	-0.03356
414	-0.03335
412	-0.03340
410	-0.03350
408	-0.03321
406	-0.03323
404	-0.03300
402	-0.03317
400	-0.03323
398	-0.03312
396	-0.03315
394	-0.03265
392	-0.03291
390	-0.03272
388	-0.03269
386	-0.03257
384	-0.03265
382	-0.03267
380	-0.03252
378	-0.03233
376	-0.03229
374	-0.03237
372	-0.03221
370	-0.03208
368	-0.03196
366	-0.03180
364	-0.03182
362	-0.03164
360	-0.03167
358	-0.03148
356	-0.03146
354	-0.03144
352	-0.03129
350	-0.03123
348	-0.03095
346	-0.03070
344	-0.03077
342	-0.03044
340	-0.03033
338	-0.03039
336	-0.03040
334	-0.03031
332	-0.03014
330	-0.02999
328	-0.02933
326	-0.02950
324	-0.02948
322	-0.02958
320	-0.02906
318	-0.02912
316	-0.02813
314	-0.02817
312	-0.02804
310	-0.02776
308	-0.02764
306	-0.02786
304	-0.02763
302	-0.02731
300	-0.02705
298	-0.02667
296	-0.02638
294	-0.02625
292	-0.02593
290	-0.02575
288	-0.02553
286	-0.02469
284	-0.02444
282	-0.02436
280	-0.02351
278	-0.02354
276	-0.02310
274	-0.02278
272	-0.02272
270	-0.02288
268	-0.02249
266	-0.02218
264	-0.02192
262	-0.02158
260	-0.02129
258	-0.02108
256	-0.02071
254	-0.02033
252	-0.01996
250	-0.01916
248	-0.01843
246	-0.01773
244	-0.01706
242	-0.01621
240	-0.01547
238	-0.01437
236	-0.01361
234	-0.01299
232	-0.01177
230	-0.01082
228	-0.009938
226	-0.008517
224	-0.007231
222	-0.005460
220	-0.003924
218	-0.001836
216	-1.620E-4
214	3.800E-4
212	-0.001595
210	0.03680
208	0.2097
206	3.931
204	3.931
202	3.931
200	3.931
	-0.06918
