	A
6060.60606	2.410
6067.96117	2.424
6075.33414	2.447
6082.72506	2.473
6090.13398	2.502
6097.56098	2.536
6105.00611	2.573
6112.46944	2.616
6119.95104	2.665
6127.45098	2.714
6134.96933	2.766
6142.50614	2.822
6150.0615	2.886
6157.63547	2.946
6165.22811	3.004
6172.83951	3.083
6180.46972	3.174
6188.11881	3.225
6195.78686	3.293
6203.47395	3.369
6211.18012	3.418
6218.90547	3.493
6226.65006	3.592
6234.41397	3.671
6242.19725	3.661
6250	3.772
6257.82228	3.842
6265.66416	3.833
6273.52572	3.907
6281.40704	3.991
6289.30818	4.000
6297.22922	4.000
6305.17024	4.000
6313.13131	4.000
6321.11252	4.000
6329.11392	4.000
6337.13561	4.000
6345.17766	4.000
6353.24015	4.000
6361.32316	4.000
6369.42675	4.000
6377.55102	4.000
6385.69604	4.000
6393.86189	4.000
6402.04866	4.000
6410.25641	3.934
6418.48524	3.947
6426.73522	3.905
6435.00644	3.955
6443.29897	3.896
6451.6129	3.893
6459.94832	3.930
6468.3053	3.828
6476.68394	3.835
6485.08431	3.799
6493.50649	3.757
6501.95059	3.688
6510.41667	3.668
6518.90482	3.663
6527.41514	3.620
6535.94771	3.607
6544.50262	3.583
6553.07995	3.602
6561.67979	3.546
6570.30223	3.542
6578.94737	3.554
6587.61528	3.516
6596.30607	3.515
6605.01982	3.494
6613.75661	3.480
6622.51656	3.432
6631.29973	3.424
6640.10624	3.421
6648.93617	3.374
6657.78961	3.371
6666.66667	3.350
6675.56742	3.325
6684.49198	3.295
6693.44043	3.269
6702.41287	3.252
6711.4094	3.214
6720.43011	3.191
6729.4751	3.155
6738.54447	3.129
6747.63833	3.083
6756.75676	3.050
6765.89986	3.027
6775.06775	2.983
6784.26052	2.957
6793.47826	2.919
6802.72109	2.881
6811.9891	2.840
6821.2824	2.793
6830.60109	2.749
6839.94528	2.693
6849.31507	2.637
6858.71056	2.575
6868.13187	2.512
6877.57909	2.443
6887.05234	2.378
6896.55172	2.318
6906.07735	2.254
6915.62932	2.197
6925.20776	2.140
6934.81276	2.087
6944.44444	2.036
6954.10292	1.987
6963.7883	1.939
6973.5007	1.892
6983.24022	1.845
6993.00699	1.801
7002.80112	1.759
7012.62272	1.718
7022.47191	1.680
7032.3488	1.644
7042.25352	1.610
7052.18618	1.578
7062.14689	1.545
7072.13579	1.511
7082.15297	1.473
7092.19858	1.430
7102.27273	1.379
7112.37553	1.321
7122.50712	1.259
7132.66762	1.193
7142.85714	1.128
7153.07582	1.065
7163.32378	1.005
7173.60115	0.9519
7183.90805	0.9053
7194.2446	0.8662
7204.61095	0.8339
7215.00722	0.8082
7225.43353	0.7879
7235.89001	0.7720
7246.37681	0.7591
7256.89405	0.7478
7267.44186	0.7367
7278.02038	0.7245
7288.62974	0.7108
7299.27007	0.6951
7309.94152	0.6772
7320.64422	0.6572
7331.3783	0.6351
7342.14391	0.6112
7352.94118	0.5851
7363.77025	0.5576
7374.63127	0.5285
7385.52437	0.4983
7396.4497	0.4675
7407.40741	0.4364
7418.39763	0.4051
7429.42051	0.3752
7440.47619	0.3466
7451.56483	0.3203
7462.68657	0.2962
7473.84155	0.2744
7485.02994	0.2548
7496.25187	0.2375
7507.50751	0.2224
7518.79699	0.2092
7530.12048	0.1977
7541.47813	0.1877
7552.87009	0.1787
7564.29652	0.1711
7575.75758	0.1642
7587.25341	0.1584
7598.78419	0.1533
7610.35008	0.1489
7621.95122	0.1450
7633.58779	0.1416
7645.25994	0.1390
7656.96784	0.1368
7668.71166	0.1351
7680.49155	0.1340
7692.30769	0.1333
7704.16025	0.1331
7716.04938	0.1333
7727.97527	0.1340
7739.93808	0.1351
7751.93798	0.1366
7763.97516	0.1387
7776.04977	0.1410
7788.16199	0.1439
7800.31201	0.1472
7812.5	0.1507
7824.72613	0.1547
7836.9906	0.1590
7849.29356	0.1636
7861.63522	0.1683
7874.01575	0.1731
7886.43533	0.1778
7898.89415	0.1824
7911.39241	0.1865
7923.93027	0.1901
7936.50794	0.1931
7949.1256	0.1951
7961.78344	0.1966
7974.48166	0.1972
7987.22045	0.1972
8000	0.1968
8012.82051	0.1962
8025.68218	0.1957
8038.58521	0.1954
8051.52979	0.1958
8064.51613	0.1973
8077.54443	0.1998
8090.61489	0.2037
8103.72771	0.2091
8116.88312	0.2161
8130.0813	0.2249
8143.32248	0.2353
8156.60685	0.2472
8169.93464	0.2607
8183.30606	0.2757
8196.72131	0.2923
8210.18062	0.3100
8223.68421	0.3293
8237.23229	0.3501
8250.82508	0.3721
8264.46281	0.3949
8278.1457	0.4183
8291.87396	0.4414
8305.64784	0.4634
8319.46755	0.4830
8333.33333	0.4990
8347.24541	0.5108
8361.20401	0.5182
8375.20938	0.5209
8389.26174	0.5191
8403.36134	0.5132
8417.50842	0.5039
8431.7032	0.4919
8445.94595	0.4772
8460.23689	0.4608
8474.57627	0.4434
8488.96435	0.4251
8503.40136	0.4060
8517.88756	0.3868
8532.42321	0.3679
8547.00855	0.3493
8561.64384	0.3315
8576.32933	0.3148
8591.06529	0.2990
8605.85198	0.2841
8620.68966	0.2699
8635.57858	0.2563
8650.51903	0.2429
8665.51127	0.2299
8680.55556	0.2169
8695.65217	0.2037
8710.80139	0.1903
8726.00349	0.1769
8741.25874	0.1637
8756.56743	0.1509
8771.92982	0.1385
8787.34622	0.1266
8802.8169	0.1152
8818.34215	0.1047
8833.92226	0.09501
8849.55752	0.08618
8865.24823	0.07828
8880.99467	0.07141
8896.79715	0.06546
8912.65597	0.06049
8928.57143	0.05640
8944.54383	0.05320
8960.57348	0.05073
8976.66068	0.04889
8992.80576	0.04762
9009.00901	0.04679
9025.27076	0.04632
9041.59132	0.04612
9057.97101	0.04623
9074.41016	0.04653
9090.90909	0.04695
9107.46812	0.04751
9124.08759	0.04826
9140.76782	0.04901
9157.50916	0.04992
9174.31193	0.05094
9191.17647	0.05208
9208.10313	0.05332
9225.09225	0.05464
9242.14418	0.05595
9259.25926	0.05729
9276.43785	0.05870
9293.6803	0.06002
9310.98696	0.06128
9328.35821	0.06246
9345.79439	0.06364
9363.29588	0.06476
9380.86304	0.06591
9398.49624	0.06704
9416.19586	0.06825
9433.96226	0.06939
9451.79584	0.07056
9469.69697	0.07173
9487.66603	0.07280
9505.70342	0.07383
9523.80952	0.07479
9541.98473	0.07574
9560.22945	0.07666
9578.54406	0.07764
9596.92898	0.07851
9615.38462	0.07941
9633.91137	0.08035
9652.50965	0.08130
9671.17988	0.08222
9689.92248	0.08316
9708.73786	0.08394
9727.62646	0.08455
9746.58869	0.08496
9765.625	0.08529
9784.73581	0.08547
9803.92157	0.08545
9823.18271	0.08518
9842.51969	0.08486
9861.93294	0.08430
9881.42292	0.08363
9900.9901	0.08274
9920.63492	0.08177
9940.35785	0.08053
9960.15936	0.07899
9980.03992	0.07748
10000	0.07561
10020.04008	0.07367
10040.16064	0.07158
10060.36217	0.06929
10080.64516	0.06704
10101.0101	0.06464
10121.45749	0.06226
10141.98783	0.05986
10162.60163	0.05736
10183.29939	0.05501
10204.08163	0.05266
10224.94888	0.05031
10245.90164	0.04813
10266.94045	0.04603
10288.06584	0.04396
10309.27835	0.04189
10330.57851	0.03995
10351.96687	0.03799
10373.44398	0.03583
10395.0104	0.03394
10416.66667	0.03199
10438.41336	0.02998
10460.25105	0.02825
10482.18029	0.02673
10504.20168	0.02528
10526.31579	0.02426
10548.52321	0.02360
10570.82452	0.02356
10593.22034	0.02387
10615.71125	0.02470
10638.29787	0.02582
10660.98081	0.02748
10683.76068	0.02939
10706.63812	0.03170
10729.61373	0.03404
10752.68817	0.03659
10775.86207	0.03925
10799.13607	0.04155
10822.51082	0.04380
10845.98698	0.04581
10869.56522	0.04730
10893.24619	0.04854
10917.03057	0.04891
10940.91904	0.04922
10964.91228	0.04899
10989.01099	0.04808
11013.21586	0.04675
11037.52759	0.04511
11061.9469	0.04320
11086.4745	0.04101
11111.11111	0.03863
11135.85746	0.03602
11160.71429	0.03313
11185.68233	0.03046
11210.76233	0.02802
11235.95506	0.02508
11261.26126	0.02283
11286.68172	0.02064
11312.21719	0.01867
11337.86848	0.01705
11363.63636	0.01560
11389.52164	0.01411
11415.52511	0.01291
11441.6476	0.01173
11467.88991	0.01096
11494.25287	0.009921
11520.73733	0.009005
11547.34411	0.008612
11574.07407	0.007836
11600.92807	0.007270
11627.90698	-0.008084
11655.01166	0.006399
11682.24299	0.005626
11709.60187	0.006353
11737.0892	0.004949
11764.70588	0.005650
11792.45283	0.005468
11820.33097	0.005643
11848.34123	0.005929
11876.48456	0.006031
11904.7619	0.005504
11933.17422	0.005749
11961.72249	0.006267
11990.40767	0.005521
12019.23077	0.005612
12048.19277	0.006141
12077.29469	0.006620
12106.53753	0.006225
12135.92233	0.006608
12165.45012	0.006455
12195.12195	0.007376
12224.93888	0.007186
12254.90196	0.006706
12285.01229	0.006637
12315.27094	0.006636
12345.67901	0.006787
12376.23762	0.006123
12406.94789	0.006556
12437.81095	0.005839
12468.82793	0.005544
12500	0.005535
12531.32832	0.005602
12562.81407	0.005242
12594.45844	0.004859
12626.26263	0.004597
12658.22785	0.004593
12690.35533	0.004681
12722.64631	0.004468
12755.10204	0.004231
12787.72379	0.004666
12820.51282	0.004584
12853.47044	0.004264
12886.59794	0.004235
12919.89664	0.004214
12953.36788	0.004505
12987.01299	0.004264
13020.83333	0.004803
13054.83029	0.004727
13089.00524	0.005226
13123.35958	0.005575
13157.89474	0.005710
13192.61214	0.005977
13227.51323	0.006117
13262.59947	0.006213
13297.87234	0.006382
13333.33333	0.006230
13368.98396	0.005871
13404.82574	0.005758
13440.86022	0.005327
13477.08895	0.005038
13513.51351	0.004585
13550.1355	0.004158
13586.95652	0.003439
13623.9782	0.003082
13661.20219	0.002394
13698.63014	0.001720
13736.26374	0.001765
13774.10468	0.001219
13812.1547	0.001140
13850.41551	8.500E-4
13888.88889	8.950E-4
13927.5766	6.750E-4
13966.48045	6.170E-4
14005.60224	6.280E-4
14044.94382	4.350E-4
14084.50704	4.610E-4
14124.29379	4.380E-4
14164.30595	4.350E-4
14204.54545	1.330E-4
14245.01425	1.690E-4
14285.71429	1.940E-4
14326.64756	1.560E-4
14367.81609	1.170E-4
14409.2219	-1.000E-6
14450.86705	-2.310E-4
14492.75362	-3.010E-4
14534.88372	-2.170E-4
14577.25948	8.000E-6
14619.88304	7.600E-5
14662.7566	-1.980E-4
14705.88235	-1.000E-4
14749.26254	3.300E-5
14792.89941	1.000E-5
14836.79525	-1.900E-4
14880.95238	-3.760E-4
14925.37313	-3.050E-4
14970.05988	-5.060E-4
15015.01502	-4.260E-4
15060.24096	-3.230E-4
15105.74018	-2.580E-4
15151.51515	-3.190E-4
15197.56839	-3.960E-4
15243.90244	-3.990E-4
15290.51988	-1.900E-4
15337.42331	-4.700E-5
15384.61538	-1.400E-5
15432.09877	-1.050E-4
15479.87616	7.900E-5
15527.95031	1.100E-4
15576.32399	1.000E-6
15625	-1.180E-4
15673.98119	-1.090E-4
15723.27044	-1.040E-4
15772.87066	-1.640E-4
15822.78481	-2.120E-4
15873.01587	-2.090E-4
15923.56688	-2.760E-4
15974.44089	-4.260E-4
16025.64103	-3.440E-4
16077.17042	-3.010E-4
16129.03226	-2.960E-4
16181.22977	-3.420E-4
16233.76623	-4.890E-4
16286.64495	-4.980E-4
16339.86928	-4.610E-4
16393.44262	-5.260E-4
16447.36842	-4.830E-4
16501.65017	-5.640E-4
16556.29139	-6.000E-4
16611.29568	-5.140E-4
16666.66667	-6.820E-4
16722.40803	-7.430E-4
16778.52349	-5.480E-4
16835.01684	-6.880E-4
16891.89189	-7.040E-4
16949.15254	-4.390E-4
17006.80272	-4.640E-4
17064.84642	-6.490E-4
17123.28767	-5.790E-4
17182.13058	-5.400E-4
17241.37931	-6.340E-4
17301.03806	-6.600E-4
17361.11111	-6.090E-4
17421.60279	-5.820E-4
17482.51748	-5.880E-4
17543.85965	-6.040E-4
17605.6338	-6.210E-4
17667.84452	-6.000E-4
17730.49645	-5.950E-4
17793.59431	-4.880E-4
17857.14286	-4.130E-4
17921.14695	-5.500E-4
17985.61151	-6.730E-4
18050.54152	-6.900E-4
18115.94203	-6.550E-4
18181.81818	-5.510E-4
18248.17518	-4.600E-4
18315.01832	-3.910E-4
18382.35294	-5.360E-4
18450.1845	-4.490E-4
18518.51852	-4.310E-4
18587.36059	-4.290E-4
18656.71642	-4.160E-4
18726.59176	-5.310E-4
18796.99248	-4.080E-4
18867.92453	-3.010E-4
18939.39394	-3.170E-4
19011.40684	-2.340E-4
19083.96947	-3.560E-4
19157.08812	-3.600E-4
19230.76923	-3.880E-4
19305.01931	-3.310E-4
19379.84496	-3.810E-4
19455.25292	-2.660E-4
19531.25	-3.230E-4
19607.84314	-3.060E-4
19685.03937	-1.960E-4
19762.84585	-2.300E-4
19841.26984	-2.610E-4
19920.31873	-3.030E-4
20000	-3.440E-4
20080.32129	-9.300E-5
20161.29032	1.000E-5
20242.91498	-7.800E-5
20325.20325	-4.000E-5
20408.16327	-2.520E-4
20491.80328	-6.400E-5
20576.13169	-1.410E-4
20661.15702	4.300E-5
20746.88797	-6.200E-5
20833.33333	1.550E-4
20920.50209	6.800E-5
21008.40336	3.800E-5
21097.04641	2.410E-4
21186.44068	-6.500E-5
21276.59574	4.700E-5
21367.52137	2.540E-4
21459.22747	1.390E-4
21551.72414	4.300E-5
21645.02165	2.520E-4
21739.13043	1.470E-4
21834.06114	1.450E-4
21929.82456	3.460E-4
22026.43172	9.900E-5
22123.89381	3.190E-4
22222.22222	3.610E-4
22321.42857	3.070E-4
22421.52466	4.850E-4
22522.52252	4.480E-4
22624.43439	3.930E-4
22727.27273	3.000E-4
22831.05023	3.590E-4
22935.77982	2.590E-4
23041.47465	2.750E-4
23148.14815	5.480E-4
23255.81395	5.420E-4
23364.48598	4.930E-4
23474.1784	6.860E-4
23584.90566	5.720E-4
23696.68246	8.480E-4
23809.52381	8.990E-4
23923.44498	6.240E-4
24038.46154	5.060E-4
24154.58937	6.070E-4
24271.84466	6.950E-4
24390.2439	7.600E-4
24509.80392	8.230E-4
24630.54187	8.950E-4
24752.47525	8.190E-4
24875.62189	8.800E-4
25000	8.590E-4
25125.62814	0.001045
25252.52525	9.420E-4
25380.71066	0.001168
25510.20408	0.001035
25641.02564	0.001161
25773.19588	0.001014
25906.73575	0.001156
26041.66667	0.001096
26178.01047	0.001191
26315.78947	0.001305
26455.02646	0.001415
26595.74468	0.001792
26737.96791	0.001629
26881.72043	0.001530
27027.02703	0.001656
27173.91304	0.001698
27322.40437	0.001964
27472.52747	0.001958
27624.30939	0.001730
27777.77778	0.002084
27932.96089	0.002040
28089.88764	0.001899
28248.58757	0.002083
28409.09091	0.002160
28571.42857	0.002070
28735.63218	0.002285
28901.7341	0.002726
29069.76744	0.002741
29239.76608	0.002524
29411.76471	0.002971
29585.79882	0.002973
29761.90476	0.002901
29940.11976	0.003077
30120.48193	0.003159
30303.0303	0.002928
30487.80488	0.003663
30674.84663	0.003676
30864.19753	0.003042
31055.90062	0.003634
31250	0.004085
31446.54088	0.004040
31645.56962	0.003603
31847.13376	0.003413
32051.28205	0.003568
32258.06452	0.003864
32467.53247	0.004094
32679.73856	0.004004
32894.73684	0.004322
33112.58278	0.004757
33333.33333	0.004870
33557.04698	0.005114
33783.78378	0.005366
34013.60544	0.005695
34246.57534	0.005811
34482.75862	0.006159
34722.22222	0.006555
34965.03497	0.006879
35211.26761	0.007208
35460.99291	0.007650
35714.28571	0.008551
35971.22302	0.008604
36231.88406	0.009135
36496.35036	0.009389
36764.70588	0.009557
37037.03704	0.009783
37313.43284	0.01055
37593.98496	0.01112
37878.78788	0.01231
38167.93893	0.01357
38461.53846	0.01458
38759.68992	0.01613
39062.5	0.01816
39370.07874	0.01991
39682.53968	0.02272
40000	0.02604
40322.58065	0.02991
40650.4065	0.03448
40983.60656	0.03982
41322.31405	0.04647
41666.66667	0.05418
42016.80672	0.06312
42372.88136	0.07336
42735.04274	0.08505
43103.44828	0.09932
43478.26087	0.1158
43859.64912	0.1344
44247.78761	0.1556
44642.85714	0.1800
45045.04505	0.2078
45454.54545	0.2396
45871.55963	0.2777
46296.2963	0.3231
46728.97196	0.3792
47169.81132	0.4569
47619.04762	0.5549
48076.92308	0.3356
48543.68932	3.968
49019.60784	3.968
49504.9505	3.968
50000	3.968
	
