	A
8912.65597	0.08908
8928.57143	0.08185
8944.54383	0.07587
8960.57348	0.07082
8976.66068	0.06647
8992.80576	0.06274
9009.00901	0.05934
9025.27076	0.05622
9041.59132	0.05329
9057.97101	0.05050
9074.41016	0.04789
9090.90909	0.04532
9107.46812	0.04282
9124.08759	0.04048
9140.76782	0.03821
9157.50916	0.03600
9174.31193	0.03401
9191.17647	0.03219
9208.10313	0.03046
9225.09225	0.02895
9242.14418	0.02757
9259.25926	0.02641
9276.43785	0.02551
9293.6803	0.02476
9310.98696	0.02419
9328.35821	0.02370
9345.79439	0.02356
9363.29588	0.02369
9380.86304	0.02396
9398.49624	0.02440
9416.19586	0.02508
9433.96226	0.02586
9451.79584	0.02691
9469.69697	0.02826
9487.66603	0.02975
9505.70342	0.03138
9523.80952	0.03332
9541.98473	0.03544
9560.22945	0.03779
9578.54406	0.04041
9596.92898	0.04317
9615.38462	0.04608
9633.91137	0.04932
9652.50965	0.05275
9671.17988	0.05633
9689.92248	0.06008
9708.73786	0.06412
9727.62646	0.06826
9746.58869	0.07247
9765.625	0.07687
9784.73581	0.08155
9803.92157	0.08611
9823.18271	0.09082
9842.51969	0.09568
9861.93294	0.1005
9881.42292	0.1055
9900.9901	0.1103
9920.63492	0.1153
9940.35785	0.1202
9960.15936	0.1249
9980.03992	0.1297
10000	0.1342
10020.04008	0.1387
10040.16064	0.1431
10060.36217	0.1472
10080.64516	0.1511
10101.0101	0.1548
10121.45749	0.1581
10141.98783	0.1612
10162.60163	0.1638
10183.29939	0.1661
10204.08163	0.1679
10224.94888	0.1691
10245.90164	0.1700
10266.94045	0.1703
10288.06584	0.1700
10309.27835	0.1688
10330.57851	0.1669
10351.96687	0.1638
10373.44398	0.1595
10395.0104	0.1542
10416.66667	0.1475
10438.41336	0.1395
10460.25105	0.1306
10482.18029	0.1209
10504.20168	0.1106
10526.31579	0.1001
10548.52321	0.08946
10570.82452	0.07929
10593.22034	0.06952
10615.71125	0.06066
10638.29787	0.05244
10660.98081	0.04485
10683.76068	0.03807
10706.63812	0.03187
10729.61373	0.02626
10752.68817	0.02135
10775.86207	0.01692
10799.13607	0.01285
10822.51082	0.009311
10845.98698	0.006216
10869.56522	0.003504
10893.24619	0.001118
10917.03057	-0.001057
10940.91904	-0.002719
10964.91228	-0.004130
10989.01099	-0.005475
11013.21586	-0.006554
11037.52759	-0.007376
11061.9469	-0.008226
11086.4745	-0.008954
11111.11111	-0.009579
11135.85746	-0.009938
11160.71429	-0.01061
11185.68233	-0.01119
11210.76233	-0.01139
11235.95506	-0.01219
11261.26126	-0.01278
11286.68172	-0.01325
11312.21719	-0.01365
11337.86848	-0.01421
11363.63636	-0.01474
11389.52164	-0.01506
11415.52511	-0.01542
11441.6476	-0.01600
11467.88991	-0.01636
11494.25287	-0.01672
11520.73733	-0.01711
11547.34411	-0.01737
11574.07407	-0.01771
11600.92807	-0.01773
11627.90698	-0.02679
11655.01166	-0.01722
11682.24299	-0.01779
11709.60187	-0.01716
11737.0892	-0.01804
11764.70588	-0.01908
11792.45283	-0.01800
11820.33097	-0.01847
11848.34123	-0.01906
11876.48456	-0.01942
11904.7619	-0.01968
11933.17422	-0.01995
11961.72249	-0.02014
11990.40767	-0.02085
12019.23077	-0.02100
12048.19277	-0.02266
12077.29469	-0.02343
12106.53753	-0.02520
12135.92233	-0.02524
12165.45012	-0.02596
12195.12195	-0.02593
12224.93888	-0.02681
12254.90196	-0.02686
12285.01229	-0.02717
12315.27094	-0.02703
12345.67901	-0.02701
12376.23762	-0.02724
12406.94789	-0.02687
12437.81095	-0.02702
12468.82793	-0.02664
12500	-0.02701
12531.32832	-0.02655
12562.81407	-0.02640
12594.45844	-0.02648
12626.26263	-0.02639
12658.22785	-0.02589
12690.35533	-0.02567
12722.64631	-0.02553
12755.10204	-0.02534
12787.72379	-0.02505
12820.51282	-0.02487
12853.47044	-0.02470
12886.59794	-0.02467
12919.89664	-0.02452
12953.36788	-0.02442
12987.01299	-0.02435
13020.83333	-0.02442
13054.83029	-0.02424
13089.00524	-0.02398
13123.35958	-0.02381
13157.89474	-0.02387
13192.61214	-0.02412
13227.51323	-0.02421
13262.59947	-0.02406
13297.87234	-0.02401
13333.33333	-0.02384
13368.98396	-0.02403
13404.82574	-0.02402
13440.86022	-0.02426
13477.08895	-0.02445
13513.51351	-0.02430
13550.1355	-0.02442
13586.95652	-0.02503
13623.9782	-0.02561
13661.20219	-0.02667
13698.63014	-0.02781
13736.26374	-0.02853
13774.10468	-0.02932
13812.1547	-0.02987
13850.41551	-0.03051
13888.88889	-0.03093
13927.5766	-0.03145
13966.48045	-0.03190
14005.60224	-0.03191
14044.94382	-0.03230
14084.50704	-0.03259
14124.29379	-0.03291
14164.30595	-0.03301
14204.54545	-0.03342
14245.01425	-0.03347
14285.71429	-0.03347
14326.64756	-0.03356
14367.81609	-0.03360
14409.2219	-0.03379
14450.86705	-0.03414
14492.75362	-0.03416
14534.88372	-0.03422
14577.25948	-0.03413
14619.88304	-0.03403
14662.7566	-0.03418
14705.88235	-0.03424
14749.26254	-0.03418
14792.89941	-0.03409
14836.79525	-0.03409
14880.95238	-0.03425
14925.37313	-0.03437
14970.05988	-0.03438
15015.01502	-0.03445
15060.24096	-0.03434
15105.74018	-0.03426
15151.51515	-0.03429
15197.56839	-0.03437
15243.90244	-0.03448
15290.51988	-0.03442
15337.42331	-0.03435
15384.61538	-0.03442
15432.09877	-0.03461
15479.87616	-0.03456
15527.95031	-0.03447
15576.32399	-0.03446
15625	-0.03455
15673.98119	-0.03459
15723.27044	-0.03447
15772.87066	-0.03448
15822.78481	-0.03455
15873.01587	-0.03460
15923.56688	-0.03463
15974.44089	-0.03466
16025.64103	-0.03465
16077.17042	-0.03451
16129.03226	-0.03444
16181.22977	-0.03452
16233.76623	-0.03447
16286.64495	-0.03450
16339.86928	-0.03453
16393.44262	-0.03455
16447.36842	-0.03441
16501.65017	-0.03443
16556.29139	-0.03458
16611.29568	-0.03450
16666.66667	-0.03463
16722.40803	-0.03485
16778.52349	-0.03491
16835.01684	-0.03494
16891.89189	-0.03481
16949.15254	-0.03474
17006.80272	-0.03488
17064.84642	-0.03505
17123.28767	-0.03506
17182.13058	-0.03505
17241.37931	-0.03529
17301.03806	-0.03516
17361.11111	-0.03518
17421.60279	-0.03524
17482.51748	-0.03526
17543.85965	-0.03508
17605.6338	-0.03509
17667.84452	-0.03518
17730.49645	-0.03535
17793.59431	-0.03522
17857.14286	-0.03506
17921.14695	-0.03522
17985.61151	-0.03528
18050.54152	-0.03535
18115.94203	-0.03525
18181.81818	-0.03517
18248.17518	-0.03515
18315.01832	-0.03501
18382.35294	-0.03510
18450.1845	-0.03514
18518.51852	-0.03502
18587.36059	-0.03510
18656.71642	-0.03513
18726.59176	-0.03516
18796.99248	-0.03498
18867.92453	-0.03498
18939.39394	-0.03502
19011.40684	-0.03493
19083.96947	-0.03492
19157.08812	-0.03498
19230.76923	-0.03488
19305.01931	-0.03490
19379.84496	-0.03501
19455.25292	-0.03488
19531.25	-0.03487
19607.84314	-0.03476
19685.03937	-0.03457
19762.84585	-0.03459
19841.26984	-0.03467
19920.31873	-0.03471
20000	-0.03460
20080.32129	-0.03440
20161.29032	-0.03452
20242.91498	-0.03456
20325.20325	-0.03450
20408.16327	-0.03466
20491.80328	-0.03454
20576.13169	-0.03448
20661.15702	-0.03439
20746.88797	-0.03469
20833.33333	-0.03441
20920.50209	-0.03435
21008.40336	-0.03441
21097.04641	-0.03417
21186.44068	-0.03428
21276.59574	-0.03428
21367.52137	-0.03406
21459.22747	-0.03402
21551.72414	-0.03414
21645.02165	-0.03402
21739.13043	-0.03417
21834.06114	-0.03439
21929.82456	-0.03421
22026.43172	-0.03428
22123.89381	-0.03404
22222.22222	-0.03396
22321.42857	-0.03406
22421.52466	-0.03387
22522.52252	-0.03402
22624.43439	-0.03394
22727.27273	-0.03389
22831.05023	-0.03393
22935.77982	-0.03401
23041.47465	-0.03394
23148.14815	-0.03357
23255.81395	-0.03385
23364.48598	-0.03379
23474.1784	-0.03372
23584.90566	-0.03366
23696.68246	-0.03361
23809.52381	-0.03344
23923.44498	-0.03346
24038.46154	-0.03356
24154.58937	-0.03335
24271.84466	-0.03340
24390.2439	-0.03350
24509.80392	-0.03321
24630.54187	-0.03323
24752.47525	-0.03300
24875.62189	-0.03317
25000	-0.03323
25125.62814	-0.03312
25252.52525	-0.03315
25380.71066	-0.03265
25510.20408	-0.03291
25641.02564	-0.03272
25773.19588	-0.03269
25906.73575	-0.03257
26041.66667	-0.03265
26178.01047	-0.03267
26315.78947	-0.03252
26455.02646	-0.03233
26595.74468	-0.03229
26737.96791	-0.03237
26881.72043	-0.03221
27027.02703	-0.03208
27173.91304	-0.03196
27322.40437	-0.03180
27472.52747	-0.03182
27624.30939	-0.03164
27777.77778	-0.03167
27932.96089	-0.03148
28089.88764	-0.03146
28248.58757	-0.03144
28409.09091	-0.03129
28571.42857	-0.03123
28735.63218	-0.03095
28901.7341	-0.03070
29069.76744	-0.03077
29239.76608	-0.03044
29411.76471	-0.03033
29585.79882	-0.03039
29761.90476	-0.03040
29940.11976	-0.03031
30120.48193	-0.03014
30303.0303	-0.02999
30487.80488	-0.02933
30674.84663	-0.02950
30864.19753	-0.02948
31055.90062	-0.02958
31250	-0.02906
31446.54088	-0.02912
31645.56962	-0.02813
31847.13376	-0.02817
32051.28205	-0.02804
32258.06452	-0.02776
32467.53247	-0.02764
32679.73856	-0.02786
32894.73684	-0.02763
33112.58278	-0.02731
33333.33333	-0.02705
33557.04698	-0.02667
33783.78378	-0.02638
34013.60544	-0.02625
34246.57534	-0.02593
34482.75862	-0.02575
34722.22222	-0.02553
34965.03497	-0.02469
35211.26761	-0.02444
35460.99291	-0.02436
35714.28571	-0.02351
35971.22302	-0.02354
36231.88406	-0.02310
36496.35036	-0.02278
36764.70588	-0.02272
37037.03704	-0.02288
37313.43284	-0.02249
37593.98496	-0.02218
37878.78788	-0.02192
38167.93893	-0.02158
38461.53846	-0.02129
38759.68992	-0.02108
39062.5	-0.02071
39370.07874	-0.02033
39682.53968	-0.01996
40000	-0.01916
40322.58065	-0.01843
40650.4065	-0.01773
40983.60656	-0.01706
41322.31405	-0.01621
41666.66667	-0.01547
42016.80672	-0.01437
42372.88136	-0.01361
42735.04274	-0.01299
43103.44828	-0.01177
43478.26087	-0.01082
43859.64912	-0.009938
44247.78761	-0.008517
44642.85714	-0.007231
45045.04505	-0.005460
45454.54545	-0.003924
45871.55963	-0.001836
46296.2963	-1.620E-4
46728.97196	3.800E-4
47169.81132	-0.001595
47619.04762	0.03680
48076.92308	0.2097
48543.68932	3.931
49019.60784	3.931
49504.9505	3.931
50000	3.931
	-0.06918
