	A
5966.58711	1.951
5973.71565	1.854
5980.86124	1.775
5988.02395	1.710
5995.20384	1.658
6002.40096	1.618
6009.61538	1.587
6016.84717	1.565
6024.09639	1.551
6031.36309	1.545
6038.64734	1.544
6045.94921	1.548
6053.26877	1.556
6060.60606	1.568
6067.96117	1.583
6075.33414	1.602
6082.72506	1.623
6090.13398	1.647
6097.56098	1.674
6105.00611	1.702
6112.46944	1.734
6119.95104	1.767
6127.45098	1.802
6134.96933	1.838
6142.50614	1.877
6150.0615	1.916
6157.63547	1.957
6165.22811	1.999
6172.83951	2.042
6180.46972	2.086
6188.11881	2.129
6195.78686	2.172
6203.47395	2.215
6211.18012	2.257
6218.90547	2.300
6226.65006	2.342
6234.41397	2.380
6242.19725	2.418
6250	2.456
6257.82228	2.489
6265.66416	2.519
6273.52572	2.552
6281.40704	2.583
6289.30818	2.606
6297.22922	2.627
6305.17024	2.645
6313.13131	2.658
6321.11252	2.668
6329.11392	2.673
6337.13561	2.676
6345.17766	2.679
6353.24015	2.672
6361.32316	2.660
6369.42675	2.651
6377.55102	2.639
6385.69604	2.623
6393.86189	2.605
6402.04866	2.588
6410.25641	2.567
6418.48524	2.550
6426.73522	2.531
6435.00644	2.513
6443.29897	2.495
6451.6129	2.482
6459.94832	2.467
6468.3053	2.452
6476.68394	2.443
6485.08431	2.430
6493.50649	2.419
6501.95059	2.410
6510.41667	2.404
6518.90482	2.400
6527.41514	2.394
6535.94771	2.392
6544.50262	2.390
6553.07995	2.389
6561.67979	2.389
6570.30223	2.389
6578.94737	2.390
6587.61528	2.391
6596.30607	2.393
6605.01982	2.393
6613.75661	2.395
6622.51656	2.396
6631.29973	2.396
6640.10624	2.396
6648.93617	2.395
6657.78961	2.395
6666.66667	2.393
6675.56742	2.389
6684.49198	2.385
6693.44043	2.378
6702.41287	2.372
6711.4094	2.362
6720.43011	2.349
6729.4751	2.337
6738.54447	2.325
6747.63833	2.309
6756.75676	2.293
6765.89986	2.279
6775.06775	2.261
6784.26052	2.243
6793.47826	2.225
6802.72109	2.204
6811.9891	2.182
6821.2824	2.156
6830.60109	2.129
6839.94528	2.097
6849.31507	2.063
6858.71056	2.027
6868.13187	1.989
6877.57909	1.949
6887.05234	1.907
6896.55172	1.866
6906.07735	1.824
6915.62932	1.784
6925.20776	1.745
6934.81276	1.707
6944.44444	1.670
6954.10292	1.634
6963.7883	1.598
6973.5007	1.563
6983.24022	1.528
6993.00699	1.494
7002.80112	1.460
7012.62272	1.426
7022.47191	1.393
7032.3488	1.361
7042.25352	1.329
7052.18618	1.296
7062.14689	1.262
7072.13579	1.225
7082.15297	1.186
7092.19858	1.144
7102.27273	1.101
7112.37553	1.057
7122.50712	1.014
7132.66762	0.9728
7142.85714	0.9339
7153.07582	0.8983
7163.32378	0.8652
7173.60115	0.8357
7183.90805	0.8088
7194.2446	0.7846
7204.61095	0.7617
7215.00722	0.7399
7225.43353	0.7185
7235.89001	0.6968
7246.37681	0.6747
7256.89405	0.6525
7267.44186	0.6298
7278.02038	0.6067
7288.62974	0.5837
7299.27007	0.5611
7309.94152	0.5386
7320.64422	0.5163
7331.3783	0.4934
7342.14391	0.4700
7352.94118	0.4457
7363.77025	0.4213
7374.63127	0.3954
7385.52437	0.3689
7396.4497	0.3421
7407.40741	0.3158
7418.39763	0.2904
7429.42051	0.2672
7440.47619	0.2457
7451.56483	0.2262
7462.68657	0.2091
7473.84155	0.1945
7485.02994	0.1818
7496.25187	0.1710
7507.50751	0.1618
7518.79699	0.1537
7530.12048	0.1465
7541.47813	0.1405
7552.87009	0.1351
7564.29652	0.1306
7575.75758	0.1267
7587.25341	0.1234
7598.78419	0.1206
7610.35008	0.1183
7621.95122	0.1165
7633.58779	0.1152
7645.25994	0.1142
7656.96784	0.1135
7668.71166	0.1133
7680.49155	0.1133
7692.30769	0.1136
7704.16025	0.1142
7716.04938	0.1152
7727.97527	0.1163
7739.93808	0.1177
7751.93798	0.1195
7763.97516	0.1216
7776.04977	0.1240
7788.16199	0.1265
7800.31201	0.1294
7812.5	0.1325
7824.72613	0.1357
7836.9906	0.1392
7849.29356	0.1428
7861.63522	0.1465
7874.01575	0.1501
7886.43533	0.1538
7898.89415	0.1575
7911.39241	0.1612
7923.93027	0.1650
7936.50794	0.1687
7949.1256	0.1725
7961.78344	0.1767
7974.48166	0.1810
7987.22045	0.1857
8000	0.1910
8012.82051	0.1968
8025.68218	0.2032
8038.58521	0.2105
8051.52979	0.2186
8064.51613	0.2276
8077.54443	0.2373
8090.61489	0.2480
8103.72771	0.2596
8116.88312	0.2719
8130.0813	0.2848
8143.32248	0.2983
8156.60685	0.3122
8169.93464	0.3261
8183.30606	0.3399
8196.72131	0.3532
8210.18062	0.3657
8223.68421	0.3774
8237.23229	0.3878
8250.82508	0.3971
8264.46281	0.4052
8278.1457	0.4126
8291.87396	0.4200
8305.64784	0.4283
8319.46755	0.4382
8333.33333	0.4501
8347.24541	0.4639
8361.20401	0.4793
8375.20938	0.4954
8389.26174	0.5106
8403.36134	0.5231
8417.50842	0.5302
8431.7032	0.5302
8445.94595	0.5235
8460.23689	0.5088
8474.57627	0.4874
8488.96435	0.4611
8503.40136	0.4315
8517.88756	0.4007
8532.42321	0.3699
8547.00855	0.3401
8561.64384	0.3121
8576.32933	0.2865
8591.06529	0.2634
8605.85198	0.2431
8620.68966	0.2254
8635.57858	0.2102
8650.51903	0.1969
8665.51127	0.1855
8680.55556	0.1754
8695.65217	0.1663
8710.80139	0.1574
8726.00349	0.1483
8741.25874	0.1387
8756.56743	0.1283
8771.92982	0.1175
8787.34622	0.1064
8802.8169	0.09516
8818.34215	0.08439
8833.92226	0.07444
8849.55752	0.06543
8865.24823	0.05768
8880.99467	0.05128
8896.79715	0.04615
8912.65597	0.04220
8928.57143	0.03921
8944.54383	0.03704
8960.57348	0.03544
8976.66068	0.03426
8992.80576	0.03344
9009.00901	0.03293
9025.27076	0.03265
9041.59132	0.03244
9057.97101	0.03240
9074.41016	0.03248
9090.90909	0.03263
9107.46812	0.03297
9124.08759	0.03348
9140.76782	0.03396
9157.50916	0.03451
9174.31193	0.03523
9191.17647	0.03597
9208.10313	0.03674
9225.09225	0.03755
9242.14418	0.03827
9259.25926	0.03903
9276.43785	0.03977
9293.6803	0.04043
9310.98696	0.04108
9328.35821	0.04169
9345.79439	0.04229
9363.29588	0.04288
9380.86304	0.04360
9398.49624	0.04423
9416.19586	0.04489
9433.96226	0.04549
9451.79584	0.04617
9469.69697	0.04692
9487.66603	0.04761
9505.70342	0.04819
9523.80952	0.04878
9541.98473	0.04934
9560.22945	0.04983
9578.54406	0.05028
9596.92898	0.05067
9615.38462	0.05108
9633.91137	0.05153
9652.50965	0.05206
9671.17988	0.05266
9689.92248	0.05343
9708.73786	0.05435
9727.62646	0.05532
9746.58869	0.05641
9765.625	0.05749
9784.73581	0.05858
9803.92157	0.05949
9823.18271	0.06018
9842.51969	0.06075
9861.93294	0.06089
9881.42292	0.06084
9900.9901	0.06043
9920.63492	0.05971
9940.35785	0.05854
9960.15936	0.05719
9980.03992	0.05574
10000	0.05409
10020.04008	0.05246
10040.16064	0.05069
10060.36217	0.04887
10080.64516	0.04703
10101.0101	0.04518
10121.45749	0.04331
10141.98783	0.04156
10162.60163	0.03977
10183.29939	0.03817
10204.08163	0.03650
10224.94888	0.03502
10245.90164	0.03369
10266.94045	0.03247
10288.06584	0.03136
10309.27835	0.03014
10330.57851	0.02912
10351.96687	0.02809
10373.44398	0.02695
10395.0104	0.02612
10416.66667	0.02521
10438.41336	0.02436
10460.25105	0.02365
10482.18029	0.02329
10504.20168	0.02293
10526.31579	0.02298
10548.52321	0.02297
10570.82452	0.02365
10593.22034	0.02424
10615.71125	0.02497
10638.29787	0.02580
10660.98081	0.02656
10683.76068	0.02733
10706.63812	0.02782
10729.61373	0.02843
10752.68817	0.02912
10775.86207	0.02976
10799.13607	0.03038
10822.51082	0.03126
10845.98698	0.03244
10869.56522	0.03364
10893.24619	0.03530
10917.03057	0.03679
10940.91904	0.03837
10964.91228	0.03991
10989.01099	0.04081
11013.21586	0.04130
11037.52759	0.04087
11061.9469	0.03985
11086.4745	0.03786
11111.11111	0.03556
11135.85746	0.03254
11160.71429	0.02898
11185.68233	0.02556
11210.76233	0.02208
11235.95506	0.01872
11261.26126	0.01597
11286.68172	0.01376
11312.21719	0.01173
11337.86848	0.01028
11363.63636	0.008911
11389.52164	0.007642
11415.52511	0.007144
11441.6476	0.006232
11467.88991	0.005836
11494.25287	0.004991
11520.73733	0.004372
11547.34411	0.004120
11574.07407	0.003356
11600.92807	0.002880
11627.90698	-0.01058
11655.01166	0.002865
11682.24299	0.001809
11709.60187	0.002111
11737.0892	0.002318
11764.70588	0.002513
11792.45283	0.001956
11820.33097	0.001889
11848.34123	0.001318
11876.48456	0.001630
11904.7619	0.001379
11933.17422	0.001860
11961.72249	0.001984
11990.40767	0.001701
12019.23077	0.002341
12048.19277	0.001659
12077.29469	0.002418
12106.53753	0.002081
12135.92233	0.002019
12165.45012	0.002039
12195.12195	0.002372
12224.93888	0.002194
12254.90196	0.002236
12285.01229	0.001893
12315.27094	0.001939
12345.67901	0.002484
12376.23762	0.001972
12406.94789	0.002640
12437.81095	0.002015
12468.82793	0.002127
12500	0.001865
12531.32832	0.001862
12562.81407	0.001533
12594.45844	0.001165
12626.26263	0.001265
12658.22785	0.001362
12690.35533	0.001351
12722.64631	0.001272
12755.10204	9.410E-4
12787.72379	0.001443
12820.51282	0.001751
12853.47044	0.001529
12886.59794	0.001471
12919.89664	0.001737
12953.36788	0.001836
12987.01299	0.002037
13020.83333	0.002088
13054.83029	0.002105
13089.00524	0.002117
13123.35958	0.002117
13157.89474	0.001932
13192.61214	0.001868
13227.51323	0.001702
13262.59947	0.001608
13297.87234	0.001730
13333.33333	0.002110
13368.98396	0.002298
13404.82574	0.002823
13440.86022	0.003147
13477.08895	0.003336
13513.51351	0.003419
13550.1355	0.002840
13586.95652	0.001658
13623.9782	0.001110
13661.20219	3.300E-4
13698.63014	-1.180E-4
13736.26374	-5.700E-5
13774.10468	-5.500E-4
13812.1547	-6.130E-4
13850.41551	-0.001028
13888.88889	-0.001004
13927.5766	-0.001192
13966.48045	-0.001181
14005.60224	-9.480E-4
14044.94382	-0.001087
14084.50704	-0.001286
14124.29379	-0.001297
14164.30595	-0.001175
14204.54545	-0.001389
14245.01425	-0.001355
14285.71429	-0.001375
14326.64756	-0.001268
14367.81609	-0.001348
14409.2219	-0.001547
14450.86705	-0.001847
14492.75362	-0.001673
14534.88372	-0.001566
14577.25948	-0.001504
14619.88304	-0.001299
14662.7566	-0.001399
14705.88235	-0.001398
14749.26254	-0.001311
14792.89941	-0.001268
14836.79525	-0.001243
14880.95238	-0.001437
14925.37313	-0.001515
14970.05988	-0.001473
15015.01502	-0.001382
15060.24096	-0.001171
15105.74018	-0.001184
15151.51515	-0.001263
15197.56839	-0.001339
15243.90244	-0.001291
15290.51988	-0.001165
15337.42331	-0.001101
15384.61538	-9.990E-4
15432.09877	-0.001072
15479.87616	-0.001025
15527.95031	-8.810E-4
15576.32399	-9.630E-4
15625	-0.001196
15673.98119	-0.001103
15723.27044	-7.570E-4
15772.87066	-6.750E-4
15822.78481	-6.940E-4
15873.01587	-6.520E-4
15923.56688	-8.050E-4
15974.44089	-9.600E-4
16025.64103	-8.170E-4
16077.17042	-8.000E-4
16129.03226	-8.750E-4
16181.22977	-8.490E-4
16233.76623	-7.590E-4
16286.64495	-7.790E-4
16339.86928	-7.870E-4
16393.44262	-8.250E-4
16447.36842	-7.300E-4
16501.65017	-6.670E-4
16556.29139	-7.490E-4
16611.29568	-5.870E-4
16666.66667	-5.580E-4
16722.40803	-6.660E-4
16778.52349	-7.200E-4
16835.01684	-8.550E-4
16891.89189	-5.540E-4
16949.15254	-3.440E-4
17006.80272	-4.310E-4
17064.84642	-4.610E-4
17123.28767	-4.070E-4
17182.13058	-4.140E-4
17241.37931	-4.300E-4
17301.03806	-4.320E-4
17361.11111	-3.740E-4
17421.60279	-3.330E-4
17482.51748	-3.380E-4
17543.85965	-2.430E-4
17605.6338	-1.130E-4
17667.84452	-2.210E-4
17730.49645	-1.260E-4
17793.59431	4.700E-5
17857.14286	1.350E-4
17921.14695	2.500E-5
17985.61151	-5.800E-5
18050.54152	-1.700E-5
18115.94203	8.900E-5
18181.81818	3.240E-4
18248.17518	4.080E-4
18315.01832	4.090E-4
18382.35294	3.290E-4
18450.1845	4.190E-4
18518.51852	4.220E-4
18587.36059	3.690E-4
18656.71642	4.750E-4
18726.59176	4.690E-4
18796.99248	6.190E-4
18867.92453	5.550E-4
18939.39394	6.120E-4
19011.40684	7.330E-4
19083.96947	7.590E-4
19157.08812	6.670E-4
19230.76923	7.640E-4
19305.01931	8.150E-4
19379.84496	7.570E-4
19455.25292	8.590E-4
19531.25	6.950E-4
19607.84314	8.000E-4
19685.03937	0.001028
19762.84585	8.710E-4
19841.26984	7.510E-4
19920.31873	7.870E-4
20000	0.001129
20080.32129	0.001358
20161.29032	0.001275
20242.91498	0.001153
20325.20325	0.001364
20408.16327	0.001389
20491.80328	0.001721
20576.13169	0.001581
20661.15702	0.001718
20746.88797	0.001736
20833.33333	0.002111
20920.50209	0.002180
21008.40336	0.002158
21097.04641	0.002343
21186.44068	0.002169
21276.59574	0.002128
21367.52137	0.002298
21459.22747	0.002414
21551.72414	0.002417
21645.02165	0.002509
21739.13043	0.002711
21834.06114	0.002603
21929.82456	0.002767
22026.43172	0.002697
22123.89381	0.003087
22222.22222	0.003076
22321.42857	0.003116
22421.52466	0.003280
22522.52252	0.003339
22624.43439	0.003510
22727.27273	0.003429
22831.05023	0.003439
22935.77982	0.003595
23041.47465	0.003620
23148.14815	0.004044
23255.81395	0.003952
23364.48598	0.003890
23474.1784	0.004238
23584.90566	0.004106
23696.68246	0.004028
23809.52381	0.004548
23923.44498	0.004394
24038.46154	0.004492
24154.58937	0.004551
24271.84466	0.004697
24390.2439	0.004826
24509.80392	0.005045
24630.54187	0.004965
24752.47525	0.005362
24875.62189	0.005297
25000	0.005294
25125.62814	0.005479
25252.52525	0.005433
25380.71066	0.005803
25510.20408	0.005616
25641.02564	0.006020
25773.19588	0.006205
25906.73575	0.006194
26041.66667	0.006365
26178.01047	0.006450
26315.78947	0.007016
26455.02646	0.007066
26595.74468	0.007526
26737.96791	0.007439
26881.72043	0.007774
27027.02703	0.007746
27173.91304	0.007980
27322.40437	0.008283
27472.52747	0.008388
27624.30939	0.009137
27777.77778	0.009315
27932.96089	0.009320
28089.88764	0.009519
28248.58757	0.01004
28409.09091	0.01023
28571.42857	0.01030
28735.63218	0.01104
28901.7341	0.01135
29069.76744	0.01139
29239.76608	0.01197
29411.76471	0.01238
29585.79882	0.01233
29761.90476	0.01267
29940.11976	0.01312
30120.48193	0.01348
30303.0303	0.01399
30487.80488	0.01483
30674.84663	0.01491
30864.19753	0.01491
31055.90062	0.01548
31250	0.01610
31446.54088	0.01637
31645.56962	0.01521
31847.13376	0.01535
32051.28205	0.01639
32258.06452	0.01722
32467.53247	0.01814
32679.73856	0.01882
32894.73684	0.02004
33112.58278	0.02123
33333.33333	0.02188
33557.04698	0.02291
33783.78378	0.02358
34013.60544	0.02432
34246.57534	0.02513
34482.75862	0.02567
34722.22222	0.02674
34965.03497	0.02793
35211.26761	0.02896
35460.99291	0.02962
35714.28571	0.03083
35971.22302	0.03164
36231.88406	0.03323
36496.35036	0.03523
36764.70588	0.03780
37037.03704	0.04071
37313.43284	0.04504
37593.98496	0.04899
37878.78788	0.05205
38167.93893	0.05490
38461.53846	0.05748
38759.68992	0.06031
39062.5	0.06337
39370.07874	0.06628
39682.53968	0.06933
40000	0.07289
40322.58065	0.07764
40650.4065	0.08301
40983.60656	0.08946
41322.31405	0.09780
41666.66667	0.1083
42016.80672	0.1207
42372.88136	0.1344
42735.04274	0.1498
43103.44828	0.1676
43478.26087	0.1870
43859.64912	0.2088
44247.78761	0.2338
44642.85714	0.2609
45045.04505	0.2886
45454.54545	0.3190
45871.55963	0.3531
46296.2963	0.3926
46728.97196	0.4405
47169.81132	0.5098
47619.04762	0.6583
48076.92308	3.963
48543.68932	3.963
49019.60784	3.963
49504.9505	3.963
50000	3.963
	--
